,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
269,270,13151070113,13151,"Census Tract 701.13, Henry County",3967,457,1480,116,473,146,32.0,9.6,760,196,51.4,12.6,240,106,16.2,7.0,7,13,0.5,1.0,43500.0,6190.0,49155.40541,-5655.4054049999995,19586.0,1273.0,74299600.0,10230018.0,50202.4,5682.9,ARC 10,1665.08996582,10.15629959,1675.25,2.60170007,0.0158692,2.61757994,70113,Henry,{4383FD9B-2517-4834-BA1D-A50667E1C3AF},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
270,271,13151070501,13151,"Census Tract 705.01, Henry County",7623,783,2413,182,755,233,31.3,9.4,1158,298,48.0,11.8,500,210,20.7,8.6,0,18,0.0,1.0,50043.0,8382.0,43868.42105,6174.578947,17087.0,952.0,124535400.0,14936468.0,51610.2,4812.8,ARC 10,13091.29980469,213.65299988,13305.0,20.455200199999997,0.33383301,20.78910065,70501,Henry,{58001CA4-E393-4B85-A0BF-73FEBCFE1426},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
271,272,13151070502,13151,"Census Tract 705.02, Henry County",14653,1021,4933,385,758,309,15.4,6.2,1825,464,37.0,8.9,2150,447,43.6,8.4,200,137,4.1,3.0,73256.0,5760.0,50316.74208,22939.25792,28815.0,2695.0,409867904.0,48854908.0,83086.9,7485.5,ARC 10,20304.90039063,185.50900269,20490.40039063,31.72640038,0.28985801,32.016300199999996,70502,Henry,{E85A6066-34B2-48ED-880C-2B6956E9A959},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
272,273,13151070311,13151,"Census Tract 703.11, Henry County",11676,969,4288,299,1816,387,42.4,8.5,1581,334,36.9,7.4,891,279,20.8,6.3,0,20,0.0,0.0,40338.0,4556.0,40611.111110000005,-273.1111111,18573.0,1315.0,210529904.0,24138164.0,49097.5,4468.5,ARC 10,2636.35009766,7.6424799,2643.98999023,4.11929989,0.0119414,4.13122988,70311,Henry,{20018D21-7D4A-40DD-B3B1-EE6ACDF97B9C},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
273,274,13151070404,13151,"Census Tract 704.04, Henry County",7869,791,2658,204,723,238,27.2,8.7,1039,238,39.1,8.4,850,209,32.0,7.5,46,45,1.7,2.0,50792.0,4585.0,48875.0,1917.0,22730.0,1620.0,169391504.0,21482064.0,63728.9,6434.0,ARC 10,15809.29980469,264.25100708,16073.5,24.70199966,0.41289201,25.1147995,70404,Henry,{4041523B-8294-4084-BFAC-09DCE04E9704},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
274,275,13151070204,13151,"Census Tract 702.04, Henry County",4720,367,1541,43,312,136,20.2,8.8,388,94,25.2,6.0,763,177,49.5,11.4,78,38,5.1,2.0,79902.0,5234.0,61056.33802999999,18845.661969999997,28681.0,2853.0,132257504.0,17113964.0,85825.8,10844.5,ARC 10,6104.83007813,69.42900085,6174.25976563,9.53880024,0.108483,9.64727974,70204,Henry,{E1419954-01AC-4076-8668-AE297FE2604C},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
275,276,13151070310,13151,"Census Tract 703.10, Henry County",4354,373,1443,119,297,106,20.6,7.1,573,149,39.7,9.8,537,127,37.2,8.3,36,29,2.5,2.0,62651.0,6519.0,65550.0,-2899.0,24179.0,407.0,100396096.0,8997406.0,69574.6,2440.8,ARC 10,3561.62011719,38.00510025,3599.62011719,5.5650300999999995,0.059383000000000005,5.62441015,70310,Henry,{28D92E6F-3BEC-4708-B49D-19BF5DA4E255},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
276,277,13151070205,13151,"Census Tract 702.05, Henry County",10596,788,3481,212,848,227,24.4,6.4,1181,276,33.9,7.7,1254,252,36.0,6.9,198,137,5.7,4.0,63076.0,9243.0,65341.463410000004,-2265.4634149999997,27059.0,2233.0,273293792.0,32321118.0,78510.1,7959.2,ARC 10,6404.58007813,53.86529922,6458.45019531,10.00720024,0.0841645,10.09130001,70205,Henry,{E94779C5-BAF7-4FCA-94CC-058A2AD1BABD},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
277,278,13151070309,13151,"Census Tract 703.09, Henry County",7471,552,2371,185,216,133,9.1,5.6,825,258,34.8,10.5,1049,260,44.2,10.4,281,109,11.9,4.0,79957.0,10465.0,75556.68016,4400.319838,41972.0,5977.0,302817984.0,52307236.0,127717.4,19682.3,ARC 10,2921.02001953,5.40616989,2926.42993164,4.56408978,0.00844714,4.57254982,70309,Henry,{D94DC0B8-A91D-4896-AA3D-6A958001A259},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
278,279,13151070114,13151,"Census Tract 701.14, Henry County",5717,653,2091,189,594,203,28.4,9.4,952,278,45.5,12.7,540,200,25.8,9.3,5,10,0.2,0.0,47375.0,6929.0,48803.19149,-1428.191489,21567.0,1974.0,121309400.0,19338432.0,58015.0,7618.1,ARC 10,2990.73999023,37.06209946,3027.81005859,4.6730299,0.0579095,4.73094988,70114,Henry,{3432EA44-544F-45AC-A6AB-2A01D33A5ABB},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
279,280,13151070111,13151,"Census Tract 701.11, Henry County",9447,895,3096,286,1156,332,37.3,10.2,1272,321,41.1,9.6,626,203,20.2,6.3,42,48,1.4,2.0,45250.0,7819.0,47470.58824,-2220.588235,18711.0,1361.0,166158304.0,18798720.0,53668.7,3505.6,ARC 10,2249.41992188,7.30246019,2256.7199707,3.51471996,0.0114101,3.52611995,70111,Henry,{4FD2928A-9E9A-4D79-BE16-8E169A1F295E},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
280,281,13151070107,13151,"Census Tract 701.07, Henry County",7198,688,2407,162,586,222,24.3,9.1,580,190,24.1,7.7,1109,253,46.1,10.1,132,103,5.5,4.0,76202.0,13777.0,57050.78125,19151.21875,30075.0,2662.0,212681104.0,29436190.0,88359.4,10686.1,ARC 10,5370.31005859,52.1108017,5422.41992188,8.39111042,0.08142310000000001,8.47253036,70107,Henry,{46D652E0-5C90-4077-BE5D-C539588DB77F},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
281,282,13151070109,13151,"Census Tract 701.09, Henry County",3522,318,1196,80,158,71,13.2,5.9,493,130,41.2,10.5,452,120,37.8,9.7,93,49,7.8,4.0,68235.0,11031.0,61189.90385,7045.096154000001,32527.0,2999.0,110302496.0,15444878.0,92226.2,11345.0,ARC 10,2123.80004883,6.94638014,2130.73999023,3.31843996,0.0108537,3.3292799,70109,Henry,{868FE4D2-5766-4DBC-8EDC-B1A20210A4AC},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
282,283,13151070110,13151,"Census Tract 701.10, Henry County",7805,731,2623,126,433,177,16.5,6.7,840,227,32.0,8.5,1268,266,48.3,9.9,82,75,3.1,3.0,77238.0,11112.0,62493.297589999995,14744.70241,27704.0,1093.0,210593200.0,22792764.0,80287.2,7786.8,ARC 10,6492.22998047,152.5,6644.72998047,10.14410019,0.238281,10.38239956,70110,Henry,{3E42CB26-FE76-4976-8B63-15FFC9BE0091},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
283,284,13151070108,13151,"Census Tract 701.08, Henry County",4984,402,1648,141,315,117,19.1,6.9,755,188,45.8,10.7,539,151,32.7,8.7,39,34,2.4,2.0,60748.0,8592.0,56993.86502999999,3754.1349689999997,25484.0,2935.0,118553904.0,17655730.0,71938.0,8769.0,ARC 10,3126.87988281,21.00869942,3147.87988281,4.88574982,0.0328261,4.91856003,70108,Henry,{2B4CB0EE-869C-49CC-AA2E-94A0B55B9297},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
284,285,13151070306,13151,"Census Tract 703.06, Henry County",9849,791,3562,195,813,278,22.8,7.7,1404,298,39.4,8.1,1238,270,34.8,7.3,107,65,3.0,2.0,62538.0,8586.0,73649.06832,-11111.06832,27901.0,2757.0,267081792.0,32155986.0,74980.9,8040.3,ARC 10,8841.65039063,63.1515007,8904.79980469,13.81509972,0.09867419999999999,13.9137001,70306,Henry,{A44BF3DA-96BD-4C79-85EB-452163BC5DD8},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
285,286,13151070104,13151,"Census Tract 701.04, Henry County",12540,1063,4425,395,1359,436,30.7,9.5,1477,419,33.4,9.0,1519,371,34.3,7.8,70,69,1.6,2.0,54332.0,11013.0,71229.61957000001,-16897.61957,24102.0,2591.0,294124512.0,43962040.0,66468.8,7968.5,ARC 10,5716.56982422,299.23199463,6015.79980469,8.93214035,0.46755001,9.39968967,70104,Henry,{E949FE52-E6E3-4F4B-9528-9EC88A0FE816},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
286,287,13151070202,13151,"Census Tract 702.02, Henry County",11264,515,3596,126,510,180,14.2,5.0,1061,237,29.5,6.5,1831,293,50.9,8.0,194,104,5.4,3.0,79395.0,4736.0,67831.16883,11563.83117,32026.0,3760.0,343803008.0,38227512.0,95607.1,10088.9,ARC 10,13585.20019531,96.19589996,13681.40039063,21.2269001,0.150306,21.37719917,70202,Henry,{A6036106-EBF9-46D6-8496-5154215D85D7},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
287,288,13151070305,13151,"Census Tract 703.05, Henry County",8936,754,2894,181,433,163,15.0,5.5,920,225,31.8,7.5,1444,292,49.9,9.6,97,67,3.4,2.0,77448.0,10919.0,72418.39762999999,5029.602374,29882.0,1892.0,256531600.0,27426498.0,88642.6,7686.2,ARC 10,9784.46972656,309.16699219,10093.59960938,15.28820038,0.483073,15.77120018,70305,Henry,{59A93780-C579-4609-BBB8-29597ED2C0AD},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
288,289,13151070304,13151,"Census Tract 703.04, Henry County",11658,1014,3655,294,1433,336,39.2,8.6,1432,332,39.2,8.5,777,210,21.3,5.5,13,23,0.4,1.0,45017.0,8238.0,38895.34884,6121.651163,17972.0,1377.0,186939504.0,22037416.0,51146.2,4407.7,ARC 10,7421.91015625,100.34200287,7522.25,11.59669971,0.15678399999999998,11.75349998,70304,Henry,{7036161A-81CD-486B-8AD8-03F499E63E12},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
289,290,13151070106,13151,"Census Tract 701.06, Henry County",6562,548,2073,106,668,175,32.2,8.3,842,198,40.6,9.3,536,145,25.9,6.9,27,26,1.3,1.0,53958.0,7871.0,57087.91209,-3129.912088,20413.0,1563.0,124095200.0,13741791.0,59862.6,5879.9,ARC 10,4077.59008789,22.91480064,4100.50976563,6.37123013,0.03580440000000001,6.40705013,70106,Henry,{CED41D47-82E5-466A-AED4-DBA6B71F2F64},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
290,291,13151070203,13151,"Census Tract 702.03, Henry County",14969,789,4823,226,634,242,13.1,5.0,1593,364,33.0,7.4,2291,396,47.5,7.9,305,203,6.3,4.0,81233.0,8288.0,73205.98007,8027.019934,31598.0,2467.0,461760896.0,46551960.0,95741.4,8546.1,ARC 10,22368.0,481.55499268,22849.59960938,34.95000076,0.75243002,35.70249939,70203,Henry,{D1F0146A-3DCA-4254-98F0-4A24CE5C2851},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
291,292,13151070402,13151,"Census Tract 704.02, Henry County",12289,880,3534,219,668,203,18.9,5.6,1481,321,41.9,8.7,1228,265,34.7,7.2,157,104,4.4,3.0,67724.0,5931.0,54377.2242,13346.7758,23813.0,1404.0,273316096.0,26870448.0,77339.0,5902.7,ARC 10,23445.09960938,105.27500153,23550.30078125,36.63299942,0.164492,36.79729843,70402,Henry,{898FC4D9-F594-4F8D-B09C-1F2E7D03AA79},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
292,293,13015960101,13015,"Census Tract 9601.01, Bartow County",1573,136,634,64,142,52,22.4,7.9,247,80,39.0,11.9,242,78,38.2,11.8,3,5,0.5,1.0,57713.0,11327.0,42071.42857,15641.571430000002,27767.0,3204.0,43386800.0,6457587.0,68433.4,7484.8,ARC 20,23079.09960938,0.0,23079.09960938,36.06110001,0.0,36.06110001,960101,Bartow,{12E01185-BAD7-4331-805F-25C6DA943E8B},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
293,294,13015960402,13015,"Census Tract 9604.02, Bartow County",8758,705,3229,222,1032,276,32.0,8.3,1136,312,35.2,9.3,975,235,30.2,7.0,86,65,2.7,2.0,55856.0,8839.0,49444.44444,6411.555556,26063.0,2491.0,220002000.0,28342082.0,68133.2,7422.9,ARC 20,12719.59960938,104.51200104,12824.09960938,19.87439919,0.16329999,20.03770065,960402,Bartow,{AA9855A8-4E12-4F22-BCDA-0D52E4A57750},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
294,295,13015960901,13015,"Census Tract 9609.01, Bartow County",3206,360,1018,93,276,98,27.1,9.3,449,136,44.1,12.7,277,87,27.2,8.2,16,26,1.6,2.0,51836.0,5255.0,49278.84615,2557.153846,19941.0,2379.0,61051600.0,10146945.0,59972.1,8326.7,ARC 20,8257.25,184.96699524,8442.21972656,12.90200043,0.289011,13.19099998,960901,Bartow,{362A89C2-2821-404A-A079-BEEA4A395045},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
295,296,13015960102,13015,"Census Tract 9601.02, Bartow County",10073,774,3521,207,1044,243,29.7,6.7,1035,238,29.4,6.5,1383,284,39.3,7.7,59,46,1.7,1.0,67639.0,7422.0,47416.66667,20222.33333,25993.0,2010.0,252989600.0,26979676.0,71851.6,6393.0,ARC 20,54358.80078125,116.36799622,54475.19921875,84.93560028,0.181825,85.11750031,960102,Bartow,{CC8097B0-DC5D-4996-A82A-BBF5C43257CE},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
296,297,13015960802,13015,"Census Tract 9608.02, Bartow County",2998,382,1040,121,547,160,52.6,14.2,355,111,34.1,9.9,138,69,13.3,6.4,0,13,0.0,1.0,33393.0,10984.0,36486.486489999996,-3093.486486,15142.0,1970.0,43494300.0,7634662.0,41821.4,5496.8,ARC 20,3426.62011719,1053.70996094,4480.33007813,5.35409021,1.64642,7.00052023,960802,Bartow,{4D6A8AFE-5247-4D14-9AE5-A4583C8680DA},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
297,298,13015961000,13015,"Census Tract 9610, Bartow County",7296,622,2675,205,748,219,28.0,7.9,993,254,37.1,9.1,861,225,32.2,8.0,73,57,2.7,2.0,59063.0,7636.0,48666.66667,10396.33333,27359.0,2773.0,196167600.0,26134932.0,73333.7,7991.9,ARC 20,43843.30078125,602.98199463,44446.30078125,68.50520325,0.942159,69.44730377,961000,Bartow,{E7A1E62D-4E44-42DA-AD58-D99F57E639AA},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
298,299,13015960801,13015,"Census Tract 9608.01, Bartow County",3327,434,1192,115,343,107,28.8,8.5,465,118,39.0,9.2,358,107,30.0,8.5,26,30,2.2,2.0,52037.0,5735.0,51716.417910000004,320.5820896,23669.0,753.0,75956800.0,10200186.0,63722.1,5952.4,ARC 20,4814.39013672,1157.68005371,5972.06982422,7.52248001,1.80887997,9.33135986,960801,Bartow,{B78C0050-53C5-49BD-B26C-D9A1AECBB876},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
299,300,13015960300,13015,"Census Tract 9603, Bartow County",6714,574,2284,167,658,201,28.8,8.5,800,226,35.0,9.5,798,212,34.9,8.9,28,33,1.2,1.0,60550.0,16907.0,39926.47059,20623.52941,25116.0,4974.0,158420192.0,23412512.0,69360.9,8908.2,ARC 20,39260.3984375,183.94299316,39444.3984375,61.3443985,0.287411,61.63190079,960300,Bartow,{C044A88F-695E-40F2-9242-1471777DA49D},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
300,301,13015960902,13015,"Census Tract 9609.02, Bartow County",6351,562,2401,104,685,192,28.5,7.9,908,238,37.8,9.8,779,203,32.4,8.3,29,38,1.2,2.0,58518.0,4860.0,51447.9638,7070.036198999999,26121.0,1960.0,160332304.0,18928246.0,66777.3,7333.7,ARC 20,9022.55957031,42.70479965,9065.26953125,14.09770012,0.0667263,14.16450024,960902,Bartow,{4B4A2B9D-C877-4D71-9D57-714231FD31A6},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
301,302,13015960500,13015,"Census Tract 9605, Bartow County",8056,839,2789,188,1014,285,36.4,9.9,1061,263,38.0,9.1,643,177,23.1,6.2,71,52,2.5,2.0,46313.0,10409.0,42247.89916,4065.10084,22131.0,4005.0,176371296.0,37196388.0,63238.2,12637.2,ARC 20,6003.66015625,0.0,6003.66015625,9.38072014,0.0,9.38072014,960500,Bartow,{AE6CA297-D2EB-444B-8AF2-1847DEEE4752},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
302,303,13015960600,13015,"Census Tract 9606, Bartow County",9131,770,3501,249,1280,281,36.6,7.6,1252,281,35.8,7.6,839,202,24.0,5.5,130,71,3.7,2.0,49448.0,3667.0,44044.11765,5403.882353,25443.0,2233.0,226330592.0,28249188.0,64647.4,6630.7,ARC 20,6100.99023438,88.01650238,6189.0,9.53279972,0.13752601,9.67031002,960600,Bartow,{0D29F66F-2C2D-4612-A7C3-A41C8F1110BF},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
303,304,13015960200,13015,"Census Tract 9602, Bartow County",11342,859,4033,340,1644,373,40.8,8.6,1475,314,36.6,7.2,875,226,21.7,5.3,39,43,1.0,1.0,43181.0,5839.0,36920.10309,6260.896907,19273.0,1805.0,215279008.0,26937348.0,53379.4,4935.7,ARC 20,43556.30078125,70.52590179,43626.8984375,68.05670166,0.110197,68.16699982,960200,Bartow,{7941535D-7B00-4E3A-9EE2-6790E98D3829},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
304,305,13015960401,13015,"Census Tract 9604.01, Bartow County",10043,918,3449,277,1057,285,30.6,7.9,1451,366,42.1,10.1,910,239,26.4,6.6,31,36,0.9,1.0,48562.0,11162.0,44087.07865,4474.921348,21625.0,3155.0,211250800.0,37571016.0,61249.9,9719.4,ARC 20,4386.97021484,0.0,4386.97021484,6.85464001,0.0,6.85464001,960401,Bartow,{25FA7059-7894-4E18-8FA0-074D8E2A8853},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
305,306,13015960803,13015,"Census Tract 9608.03, Bartow County",5417,400,1883,112,674,140,35.8,7.1,727,131,38.6,6.6,409,89,21.7,4.5,73,30,3.9,2.0,47483.0,3652.0,39849.137930000004,7633.862069,23409.0,1798.0,121635696.0,12644734.0,64596.8,5507.4,ARC 20,19081.5,1324.0300293,20405.5,29.81480026,2.06879997,31.88360023,960803,Bartow,{A11747F0-69CB-4FED-8596-7488BBE0641A},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
306,307,13015960700,13015,"Census Tract 9607, Bartow County",7657,730,2841,243,1176,294,41.4,9.7,1148,268,40.4,8.8,491,171,17.3,5.8,26,44,0.9,2.0,42318.0,6026.0,31043.046360000004,11274.95364,20086.0,1701.0,146246096.0,19967616.0,51477.0,5478.3,ARC 20,16196.70019531,1834.79003906,18031.5,25.30730057,2.86685991,28.17420006,960700,Bartow,{BBADAD6A-E6B3-4945-91E7-D09096E4636E},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
307,308,13135050319,13135,"Census Tract 503.19, Gwinnett County",6719,465,1931,127,979,206,50.7,10.1,573,152,29.7,7.6,361,116,18.7,5.9,18,33,0.9,2.0,34464.0,4501.0,43733.97436,-9269.974359,14203.0,1529.0,88187000.0,11831352.0,45669.1,5340.3,ARC 10,854.71398926,3.30355,858.01702881,1.33548999,0.0051618,1.34064996,50319,Gwinnett,{16222364-2AFA-4FE8-86E9-A6625FC87AB0},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
308,309,13135050219,13135,"Census Tract 502.19, Gwinnett County",3859,342,1459,98,389,105,26.7,6.9,524,133,35.9,8.8,528,134,36.2,8.8,18,19,1.2,1.0,62228.0,13540.0,55121.95122,7106.04878,27516.0,2249.0,99757000.0,11730494.0,68373.5,6599.3,ARC 10,711.49597168,0.0,711.49597168,1.11170995,0.0,1.11170995,50219,Gwinnett,{84C95CCA-CE78-4C4D-A6C4-DF3CDAB387DC},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
309,310,13135050211,13135,"Census Tract 502.11, Gwinnett County",5491,522,1889,146,1063,242,56.3,12.0,557,150,29.5,7.6,252,89,13.3,4.6,17,24,0.9,1.0,31758.0,3596.0,42573.52941,-10815.52941,17119.0,1694.0,84515600.0,10695330.0,44740.9,4483.2,ARC 10,847.88702393,5.30534983,853.19299316,1.32482004,0.00828961,1.33310997,50211,Gwinnett,{49757E31-4321-4763-9C33-EBB3502E62F2},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
310,311,13135050215,13135,"Census Tract 502.15, Gwinnett County",3420,332,1255,72,449,151,35.8,11.8,444,121,35.4,9.4,279,112,22.2,8.9,83,67,6.6,5.0,52813.0,8411.0,53870.96774,-1057.967742,26845.0,4352.0,88216600.0,17476936.0,70292.1,13329.2,ARC 10,1798.83996582,6.82652998,1805.67004395,2.81068993,0.0106665,2.82136011,50215,Gwinnett,{E66AB486-026B-460E-A041-459A39AB0C68},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
311,312,13135050216,13135,"Census Tract 502.16, Gwinnett County",8986,826,2844,188,393,166,13.8,5.8,715,204,25.1,7.0,1301,254,45.7,8.4,435,203,15.3,7.0,93043.0,13256.0,87790.69767000001,5252.302326,39158.0,6332.0,332874496.0,59372420.0,117044.5,19389.7,ARC 10,3421.83007813,25.31030083,3447.13989258,5.34661007,0.0395473,5.3861599,50216,Gwinnett,{DAE3D77E-A52A-4655-8692-8A89A1FEBF67},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
312,313,13135050527,13135,"Census Tract 505.27, Gwinnett County",6391,437,1889,89,407,134,21.5,7.0,471,119,24.9,6.2,870,147,46.1,7.5,141,55,7.5,3.0,80804.0,9524.0,78082.19178,2721.808219,28513.0,1915.0,173252800.0,17380310.0,91716.7,8122.9,ARC 10,1470.79003906,12.60340023,1483.39001465,2.29811001,0.0196928,2.31780005,50527,Gwinnett,{7610F6BF-628D-48C7-AF40-FEAD3016EEFB},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
313,314,13135050549,13135,"Census Tract 505.49, Gwinnett County",5256,533,1575,101,217,104,13.8,6.5,634,162,40.3,10.0,645,141,41.0,8.6,79,43,5.0,3.0,66639.0,9110.0,73768.11594,-7129.115942,27718.0,2578.0,137795296.0,19479214.0,87489.1,11022.0,ARC 10,976.17602539,15.00769997,991.1840210000001,1.52526999,0.0234495,1.54873002,50549,Gwinnett,{EB5809EC-596C-4C62-A08E-2E57ED23CD80},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
314,315,13135050540,13135,"Census Tract 505.40, Gwinnett County",6735,687,2590,135,753,243,29.1,9.2,975,252,37.6,9.5,807,214,31.2,8.1,55,70,2.1,3.0,55194.0,4848.0,61033.163270000005,-5839.163265,25789.0,1833.0,163142896.0,19329130.0,62989.5,6702.0,ARC 10,1080.65002441,3.47282004,1084.11999512,1.68851995,0.00542628,1.69394004,50540,Gwinnett,{71467D91-1943-43AB-9D95-E573E917CC8D},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
315,316,13135050722,13135,"Census Tract 507.22, Gwinnett County",3353,423,1048,37,349,105,33.3,10.0,363,85,34.6,8.1,306,84,29.2,8.0,30,20,2.9,2.0,58013.0,4581.0,70511.81102000001,-12498.811020000001,21885.0,3770.0,69373400.0,8463404.0,66196.0,7730.2,ARC 10,889.16601563,9.65835953,898.82501221,1.38932002,0.0150912,1.40441,50722,Gwinnett,{A95A9F97-F658-46B0-9E0F-172BB893AF08},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
316,317,13135050729,13135,"Census Tract 507.29, Gwinnett County",3168,425,1197,94,509,158,42.5,12.8,461,157,38.5,12.7,227,93,19.0,7.6,0,13,0.0,1.0,37355.0,15417.0,55901.162789999995,-18546.162790000002,18968.0,279.0,56712100.0,7840236.0,47378.5,5390.6,ARC 10,665.72198486,0.0,665.72198486,1.04018998,0.0,1.04018998,50729,Gwinnett,{E9F4212B-30F2-4F84-B764-5810D7ECA4AE},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
317,318,13135050725,13135,"Census Tract 507.25, Gwinnett County",6005,468,1853,79,449,150,24.2,8.0,688,177,37.1,9.4,695,137,37.5,7.2,21,25,1.1,1.0,58320.0,8805.0,64623.89381,-6303.893805,21788.0,1012.0,126170096.0,11535378.0,68089.6,5507.0,ARC 10,1218.75,3.66852999,1222.41003418,1.90429997,0.00573208,1.91001999,50725,Gwinnett,{71984F0A-582E-4828-B295-AD9A75D7A4C9},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
